split,image_id,true_label,resnet_probability,densenet_probability,efficientnet_probability,mean_p,std_p,min_p,max_p,diff_rd,diff_re,diff_de,p_res_f1wtd,p_dense_f1wtd,p_eff_f1wtd,f1_wtd_avg,resnet_bin_frac,densenet_bin_frac,eff_bin_frac,resnet_calib_res,densenet_calib_res,eff_calib_res,dist_resnet_to_mean,dist_dense_to_mean,dist_eff_to_mean
train,IMG0000196.jpg,Non_fractured,0.0011,0.0003,0.0043,0.0019,0.0017281975195754294,0.0003,0.0043,0.0008000000000000001,0.0031999999999999997,0.004,0.0007578999999999999,0.00021719999999999997,0.0028853000000000004,0.001852399232245682,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004059474671669793,-8.44675124951942e-05,-0.003529977628635347,0.148576,0.196829,0.085037
train,IMG0000199.jpg,Non_fractured,0.087,0.0162,0.2604,0.12120000000000002,0.1025853790751879,0.0162,0.2604,0.0708,0.17340000000000003,0.24420000000000003,0.05994299999999999,0.0117288,0.17472840000000003,0.11823426103646836,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.0818405253283302,0.015815532487504804,0.16362580645161293,0.235577,0.396346,0.217945
train,IMG0000200.jpg,Non_fractured,0.8062,0.0101,0.0967,0.30433333333333334,0.35663006354235227,0.0101,0.8062,0.7961,0.7095,0.0866,0.5554718,0.007312399999999999,0.0648857,0.30118517274472173,0.845360824742268,0.00038446751249519417,0.007829977628635347,-0.03916082474226801,0.009715532487504806,0.08887002237136465,0.135998,0.470386,0.335633
train,IMG0000201.jpg,Non_fractured,0.0931,0.0275,0.1251,0.08189999999999999,0.04062445897075635,0.0275,0.1251,0.0656,0.03199999999999999,0.09759999999999999,0.06414589999999999,0.01991,0.08394209999999999,0.08061324376199616,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.08794052532833022,0.027115532487504805,0.08195279187817259,0.290294,0.132725,0.158066
train,IMG0000202.jpg,Non_fractured,0.0669,0.0025,0.0302,0.0332,0.026376631071208974,0.0025,0.0669,0.0644,0.036699999999999997,0.027700000000000002,0.0460941,0.00181,0.020264200000000003,0.032710316698656434,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.06174052532833021,0.002115532487504806,0.022370022371364654,0.393738,0.507909,0.187759
train,IMG0000203.jpg,Non_fractured,0.3414,0.0003,0.2433,0.19499999999999998,0.1433805426130059,0.0003,0.3414,0.34109999999999996,0.09809999999999999,0.243,0.23522459999999998,0.00021719999999999997,0.1632543,0.1913129078694818,0.3670886075949367,0.00038446751249519417,0.0967741935483871,-0.02568860759493674,-8.44675124951942e-05,0.1465258064516129,0.187617,0.131581,0.069758
train,IMG0000205.jpg,Non_fractured,0.0587,0.0014,0.3599,0.13999999999999999,0.15724255149290856,0.0014,0.3599,0.057300000000000004,0.3012,0.3585,0.040444299999999996,0.0010136,0.2414929,0.13577293666026874,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.05354052532833021,0.0010155324875048058,0.16526912751677852,0.117444,0.276851,0.328829
train,IMG0000209.jpg,Non_fractured,0.0139,0.0002,0.0615,0.0252,0.026270262021279245,0.0002,0.0615,0.013699999999999999,0.0476,0.0613,0.009577099999999998,0.0001448,0.041266500000000005,0.02446660268714012,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.008740525328330206,-0.00018446751249519416,0.05367002237136465,0.339461,0.228081,0.112297
train,IMG0000210.jpg,Non_fractured,0.153,0.0019,0.1041,0.08633333333333333,0.06295259239212385,0.0019,0.153,0.15109999999999998,0.0489,0.1022,0.10541699999999998,0.0013756,0.0698511,0.08476185220729368,0.03741496598639456,0.00038446751249519417,0.04314720812182741,0.11558503401360544,0.0015155324875048058,0.06095279187817259,0.098411,0.128501,0.030106
train,IMG0000212.jpg,Non_fractured,0.003,0.0003,0.0243,0.0092,0.010734057946554973,0.0003,0.0243,0.0027,0.0213,0.023999999999999997,0.002067,0.00021719999999999997,0.016305300000000002,0.008920105566218813,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0021594746716697933,-8.44675124951942e-05,0.01647002237136465,0.253554,0.189962,0.096982
train,IMG0000213.jpg,Non_fractured,0.0006,0.0003,0.2344,0.07843333333333334,0.11028515564460864,0.0003,0.2344,0.0003,0.2338,0.2341,0.0004133999999999999,0.00021719999999999997,0.15728240000000002,0.07577399232245684,0.005159474671669793,0.00038446751249519417,0.0967741935483871,-0.0045594746716697936,-8.44675124951942e-05,0.1376258064516129,0.130194,0.125167,0.23237
train,IMG0000214.jpg,Non_fractured,0.3028,0.0031,0.0941,0.13333333333333333,0.1254577308188787,0.0031,0.3028,0.2997,0.2087,0.091,0.2086292,0.0022443999999999997,0.0631411,0.13148498080614207,0.3670886075949367,0.00038446751249519417,0.007829977628635347,-0.06428860759493671,0.0027155324875048057,0.08627002237136466,0.144488,0.18528,0.06587
train,IMG0000215.jpg,Non_fractured,0.1495,0.0023,0.0129,0.0549,0.06703213159870919,0.0023,0.1495,0.1472,0.1366,0.0106,0.10300549999999999,0.0016652,0.008655900000000001,0.05437936660268715,0.03741496598639456,0.00038446751249519417,0.007829977628635347,0.11208503401360544,0.0019155324875048058,0.005070022371364653,0.279212,0.170654,0.141219
train,IMG0000216.jpg,Non_fractured,0.0215,0.0035,0.0425,0.022500000000000003,0.01593737745050923,0.0035,0.0425,0.018,0.021000000000000005,0.039,0.014813499999999997,0.002534,0.028517500000000005,0.02200815738963532,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.016340525328330205,0.003115532487504806,0.034670022371364656,0.410499,0.336091,0.235036
train,IMG0000217.jpg,Non_fractured,0.0044,0.0002,0.0239,0.0095,0.010325696102442683,0.0002,0.0239,0.004200000000000001,0.0195,0.023700000000000002,0.0030315999999999997,0.0001448,0.016036900000000003,0.009219433781190021,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0007594746716697931,-0.00018446751249519416,0.016070022371364654,0.231596,0.098627,0.154266
train,IMG0000218.jpg,Non_fractured,0.3316,0.0011,0.3744,0.23570000000000002,0.16680493597812587,0.0011,0.3744,0.3305,0.042800000000000005,0.3733,0.2284724,0.0007964000000000001,0.2512224,0.23056199616122844,0.3670886075949367,0.00038446751249519417,0.19463087248322147,-0.035488607594936716,0.0007155324875048059,0.17976912751677854,0.221493,0.365035,0.256998
train,IMG0000219.jpg,Non_fractured,0.0085,0.0002,0.3947,0.13446666666666665,0.18404395006507426,0.0002,0.3947,0.0083,0.3862,0.3945,0.0058565,0.0001448,0.2648437,0.12996401151631481,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.003340525328330207,-0.00018446751249519416,0.20006912751677852,0.421722,0.469245,0.132586
train,IMG0000220.jpg,Non_fractured,0.0113,0.0004,0.1549,0.05553333333333333,0.07040361417490504,0.0004,0.1549,0.0109,0.1436,0.1545,0.007785699999999999,0.0002896,0.10393790000000001,0.053749136276391565,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.006140525328330206,1.553248750480585e-05,0.11175279187817261,0.257661,0.37837,0.218308
train,IMG0000221.jpg,Non_fractured,0.0003,0.0002,0.021,0.0071666666666666675,0.009781728999631006,0.0002,0.021,9.999999999999996e-05,0.0207,0.020800000000000003,0.00020669999999999996,0.0001448,0.014091000000000001,0.006930182341650673,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0048594746716697935,-0.00018446751249519416,0.013170022371364654,0.287064,0.375756,0.146803
train,IMG0000222.jpg,Non_fractured,0.0005,0.0017,0.0283,0.010166666666666666,0.012831558318804809,0.0005,0.0283,0.0012,0.0278,0.0266,0.00034449999999999997,0.0012308,0.0189893,0.009867850287907872,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004659474671669793,0.0013155324875048057,0.020470022371364652,0.291622,0.391402,0.351559
train,IMG0000223.jpg,Non_fractured,0.0157,0.0014,0.0349,0.017333333333333333,0.013724997470147512,0.0014,0.0349,0.014299999999999998,0.019200000000000002,0.0335,0.010817299999999998,0.0010136,0.023417900000000002,0.016914011516314782,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.010540525328330205,0.0010155324875048058,0.027070022371364653,0.068507,0.27411,0.263575
train,IMG0000225.jpg,Non_fractured,0.0332,0.0014,0.093,0.04253333333333333,0.03797344101108329,0.0014,0.093,0.0318,0.0598,0.0916,0.022874799999999997,0.0010136,0.062403,0.041406621880998085,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.028040525328330207,0.0010155324875048058,0.08517002237136465,0.192346,0.371615,0.229289
train,IMG0000228.jpg,Non_fractured,0.0084,0.001,0.0324,0.013933333333333332,0.013402818940639149,0.001,0.0324,0.0073999999999999995,0.024,0.0314,0.0057875999999999995,0.000724,0.0217404,0.013556621880998083,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.003240525328330206,0.0006155324875048059,0.02457002237136465,0.268166,0.475764,0.212308
train,IMG0000229.jpg,Non_fractured,0.0113,0.0055,0.0236,0.013466666666666667,0.007546448760104906,0.0055,0.0236,0.0058,0.0123,0.018099999999999998,0.007785699999999999,0.003981999999999999,0.015835600000000002,0.01324534548944338,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.006140525328330206,0.0051155324875048055,0.015770022371364652,0.318234,0.389499,0.303215
train,IMG0000230.jpg,Non_fractured,0.0078,0.0008,0.4196,0.14273333333333332,0.19579515372506598,0.0008,0.4196,0.006999999999999999,0.4118,0.41879999999999995,0.005374199999999999,0.0005792,0.2815516,0.13795825335892517,0.005159474671669793,0.00038446751249519417,0.24369747899159663,0.0026405253283302062,0.00041553248750480587,0.17590252100840334,0.398882,0.433577,0.157514
train,IMG0000231.jpg,Non_fractured,0.0051,0.0108,0.1788,0.0649,0.08057307242497333,0.0051,0.1788,0.0057,0.1737,0.16799999999999998,0.0035139,0.0078192,0.11997479999999999,0.06300762955854128,0.005159474671669793,0.00038446751249519417,0.04314720812182741,-5.947467166979303e-05,0.010415532487504806,0.13565279187817258,0.42105,0.374978,0.209489
train,IMG0000232.jpg,Non_fractured,0.0286,0.0,0.2081,0.07890000000000001,0.09210128482636204,0.0,0.2081,0.0286,0.1795,0.2081,0.019705399999999998,0.0,0.1396351,0.07645897312859885,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.023440525328330207,-0.00038446751249519417,0.11132580645161291,0.362313,0.120844,0.248997
train,IMG0000233.jpg,Non_fractured,0.006,0.0004,0.0771,0.027833333333333335,0.0349117299612736,0.0004,0.0771,0.0056,0.0711,0.0767,0.004134,0.0002896,0.051734100000000005,0.026947072936660276,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0008405253283302067,1.553248750480585e-05,0.06927002237136465,0.231502,0.352557,0.38036
train,IMG0000234.jpg,Non_fractured,0.0042,0.0001,0.049,0.017766666666666667,0.02214863928601986,0.0001,0.049,0.0040999999999999995,0.0448,0.0489,0.0028937999999999998,7.24e-05,0.032879000000000005,0.017200191938579662,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0009594746716697937,-0.0002844675124951942,0.041170022371364655,0.410371,0.432258,0.180226
train,IMG0000235.jpg,Non_fractured,0.0189,0.0017,0.1158,0.04546666666666666,0.050226442792174274,0.0017,0.1158,0.0172,0.0969,0.11410000000000001,0.013022099999999998,0.0012308,0.0777018,0.044124136276391564,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.013740525328330207,0.0013155324875048057,0.07265279187817258,0.224373,0.208423,0.098756
train,IMG0000236.jpg,Non_fractured,0.0961,0.0706,0.2199,0.12886666666666668,0.06520666291790195,0.0706,0.2199,0.02550000000000001,0.12380000000000001,0.14930000000000002,0.06621289999999999,0.0511144,0.14755290000000001,0.12710182341650675,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.09094052532833022,0.0702155324875048,0.12312580645161292,0.334849,0.297497,0.119795
train,IMG0000237.jpg,Non_fractured,0.237,0.0077,0.0047,0.08313333333333334,0.10880705655220875,0.0047,0.237,0.22929999999999998,0.23229999999999998,0.003,0.16329299999999997,0.0055748,0.0031537,0.08254390595009596,0.20454545454545456,0.00038446751249519417,0.007829977628635347,0.03245454545454543,0.007315532487504806,-0.003129977628635347,0.10171,0.172522,0.159212
train,IMG0000238.jpg,Non_fractured,0.0722,0.0012,0.296,0.12313333333333333,0.12562487368705647,0.0012,0.296,0.071,0.2238,0.2948,0.0497458,0.0008687999999999999,0.19861600000000001,0.11959241842610369,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.06704052532833021,0.0008155324875048057,0.1992258064516129,0.185607,0.144329,0.053983
train,IMG0000239.jpg,Non_fractured,0.0167,0.0001,0.0547,0.02383333333333333,0.022853932314204097,0.0001,0.0547,0.0166,0.038,0.054599999999999996,0.011506299999999999,7.24e-05,0.0367037,0.023168138195777354,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.011540525328330206,-0.0002844675124951942,0.04687002237136465,0.183898,0.179705,0.024218
train,IMG0000241.jpg,Non_fractured,0.0851,0.0015,0.1935,0.09336666666666667,0.07860132879849353,0.0015,0.1935,0.0836,0.10840000000000001,0.192,0.05863389999999999,0.001086,0.12983850000000002,0.09095892514395396,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.07994052532833021,0.0011155324875048059,0.1503527918781726,0.256742,0.198975,0.058999
train,IMG0000242.jpg,Non_fractured,0.0008,0.0001,0.0328,0.011233333333333333,0.015252613619384132,0.0001,0.0328,0.0007,0.032,0.0327,0.0005512,7.24e-05,0.022008800000000002,0.010860076775431864,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004359474671669793,-0.0002844675124951942,0.024970022371364656,0.211079,0.067415,0.244671
train,IMG0000243.jpg,Non_fractured,0.0059,0.0001,0.0434,0.016466666666666668,0.019191375377728633,0.0001,0.0434,0.0058,0.0375,0.0433,0.0040650999999999994,7.24e-05,0.029121400000000002,0.015959165067178507,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0007405253283302065,-0.0002844675124951942,0.035570022371364654,0.386433,0.525011,0.179138
train,IMG0000244.jpg,Non_fractured,0.0051,0.0011,0.1872,0.06446666666666667,0.08680093445477544,0.0011,0.1872,0.004,0.1821,0.18610000000000002,0.0035139,0.0007964000000000001,0.1256112,0.06234237044145874,0.005159474671669793,0.00038446751249519417,0.04314720812182741,-5.947467166979303e-05,0.0007155324875048059,0.1440527918781726,0.143516,0.306039,0.388402
train,IMG0000245.jpg,Non_fractured,0.0138,0.0004,0.1029,0.03903333333333334,0.045490682806726725,0.0004,0.1029,0.0134,0.08910000000000001,0.10250000000000001,0.0095082,0.0002896,0.06904590000000001,0.03783286948176584,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.008640525328330206,1.553248750480585e-05,0.0597527918781726,0.203847,0.243931,0.228057
train,IMG0000246.jpg,Non_fractured,0.4392,0.0221,0.0556,0.1723,0.1892216865654322,0.0221,0.4392,0.41709999999999997,0.3836,0.033499999999999995,0.30260879999999996,0.0160004,0.0373076,0.17078541266794628,0.273972602739726,0.00038446751249519417,0.007829977628635347,0.16522739726027397,0.021715532487504807,0.04777002237136465,0.091832,0.075361,0.024891
train,IMG0000247.jpg,Non_fractured,0.1295,0.0046,0.12,0.0847,0.05677188271201394,0.0046,0.1295,0.12490000000000001,0.009500000000000008,0.1154,0.0892255,0.0033304,0.08052000000000001,0.08304985604606528,0.03741496598639456,0.00038446751249519417,0.04314720812182741,0.09208503401360545,0.004215532487504806,0.0768527918781726,0.136231,0.181137,0.18104
train,IMG0000249.jpg,Non_fractured,0.156,0.0057,0.568,0.24323333333333333,0.23770088112770824,0.0057,0.568,0.1503,0.4119999999999999,0.5622999999999999,0.107484,0.0041268,0.38112799999999997,0.2364389635316699,0.03741496598639456,0.00038446751249519417,0.358695652173913,0.11858503401360544,0.005315532487504806,0.20930434782608692,0.16986,0.229202,0.206235
train,IMG0000250.jpg,Non_fractured,0.1414,0.0006,0.1091,0.0837,0.06022197826928859,0.0006,0.1414,0.1408,0.032299999999999995,0.1085,0.09742459999999999,0.00043439999999999993,0.07320610000000001,0.08208498080614204,0.03741496598639456,0.00038446751249519417,0.04314720812182741,0.10398503401360544,0.00021553248750480578,0.0659527918781726,0.275719,0.338716,0.063033
train,IMG0000252.jpg,Non_fractured,0.0145,0.0028,0.1414,0.0529,0.06276097513582783,0.0028,0.1414,0.0117,0.12689999999999999,0.1386,0.0099905,0.0020272,0.0948794,0.05129419385796546,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.009340525328330207,0.002415532487504806,0.0982527918781726,0.252645,0.155787,0.097754
train,IMG0000254.jpg,Non_fractured,0.0068,0.0003,0.1732,0.060099999999999994,0.08001778968871026,0.0003,0.1732,0.0065,0.1664,0.1729,0.0046852,0.00021719999999999997,0.1162172,0.05811880998080616,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.0016405253283302062,-8.44675124951942e-05,0.1300527918781726,0.205769,0.418093,0.213567
train,IMG0000255.jpg,Non_fractured,0.0067,0.0018,0.331,0.11316666666666668,0.15404441639417582,0.0018,0.331,0.0049,0.32430000000000003,0.3292,0.004616299999999999,0.0013032,0.22210100000000002,0.10941482725527833,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.0015405253283302068,0.0014155324875048058,0.13636912751677854,0.370906,0.452868,0.128935
train,IMG0000257.jpg,Non_fractured,0.0448,0.0031,0.1301,0.05933333333333333,0.05285617802637224,0.0031,0.1301,0.0417,0.08529999999999999,0.127,0.030867199999999997,0.0022443999999999997,0.0872971,0.05777768714011518,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.039640525328330206,0.0027155324875048057,0.08695279187817259,0.295214,0.287416,0.021535
train,IMG0000263.jpg,Non_fractured,0.1454,0.0006,0.5653,0.2371,0.23948304045728724,0.0006,0.5653,0.1448,0.41990000000000005,0.5647,0.1001806,0.00043439999999999993,0.37931630000000005,0.23029333013435707,0.03741496598639456,0.00038446751249519417,0.358695652173913,0.10798503401360544,0.00021553248750480578,0.206604347826087,0.467673,0.499437,0.13998
train,IMG0000264.jpg,Non_fractured,0.0345,0.001,0.3161,0.11720000000000001,0.14130692363315628,0.001,0.3161,0.0335,0.28159999999999996,0.3151,0.0237705,0.000724,0.21210310000000002,0.1135305182341651,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.02934052532833021,0.0006155324875048059,0.12146912751677852,0.162728,0.356665,0.194102
train,IMG0000265.jpg,Non_fractured,0.094,0.0016,0.242,0.11253333333333333,0.09901398329977887,0.0016,0.242,0.0924,0.148,0.2404,0.06476599999999999,0.0011584,0.162382,0.1095520153550864,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.0888405253283302,0.001215532487504806,0.1452258064516129,0.141307,0.299891,0.158836
train,IMG0000266.jpg,Non_fractured,0.0287,0.0002,0.0072,0.012033333333333333,0.012126646509054165,0.0002,0.0287,0.0285,0.0215,0.007,0.019774299999999998,0.0001448,0.0048312,0.011876343570057584,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.023540525328330206,-0.00018446751249519416,-0.0006299776286353472,0.304859,0.137724,0.16827
train,IMG0000267.jpg,Non_fractured,0.0058,0.0003,0.0167,0.0076,0.006815179136799463,0.0003,0.0167,0.0055,0.0109,0.016399999999999998,0.003996199999999999,0.00021719999999999997,0.0112057,0.007398800383877161,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0006405253283302062,-8.44675124951942e-05,0.008870022371364653,0.37755,0.436383,0.197592
train,IMG0000268.jpg,Non_fractured,0.0281,0.0015,0.1777,0.0691,0.0775558293532257,0.0015,0.1777,0.0266,0.1496,0.1762,0.019360899999999997,0.001086,0.1192367,0.06702667946257199,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.022940525328330207,0.0011155324875048059,0.1345527918781726,0.500611,0.480651,0.058431
train,IMG0000271.jpg,Non_fractured,0.0422,0.0017,0.0287,0.0242,0.016837458240482737,0.0017,0.0422,0.0405,0.013500000000000002,0.027,0.0290758,0.0012308,0.019257700000000003,0.02378325335892515,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.03704052532833021,0.0013155324875048057,0.020870022371364653,0.227469,0.137701,0.264029
train,IMG0000272.jpg,Non_fractured,0.5109,0.0085,0.438,0.3191333333333333,0.2216579998305698,0.0085,0.5109,0.5024000000000001,0.07290000000000002,0.4295,0.3520101,0.006154000000000001,0.293898,0.3128896833013436,0.5901639344262295,0.00038446751249519417,0.24369747899159663,-0.07926393442622948,0.008115532487504806,0.19430252100840337,0.20237,0.293095,0.160931
train,IMG0000273.jpg,Non_fractured,0.0411,0.0941,0.7306,0.2886,0.31328926995137685,0.0411,0.7306,0.053000000000000005,0.6895,0.6365000000000001,0.028317899999999997,0.0681284,0.4902326000000001,0.2815157869481767,0.005159474671669793,0.00038446751249519417,0.6304347826086957,0.035940525328330204,0.0937155324875048,0.10016521739130435,0.294883,0.200603,0.1029
train,IMG0000274.jpg,Non_fractured,0.0101,0.0011,0.1416,0.05093333333333333,0.0642162146363535,0.0011,0.1416,0.009,0.1315,0.1405,0.006958899999999999,0.0007964000000000001,0.0950136,0.049313291746641084,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.004940525328330206,0.0007155324875048059,0.0984527918781726,0.265536,0.368502,0.389446
train,IMG0000275.jpg,Non_fractured,0.0045,0.0004,0.0071,0.004,0.002758018612458347,0.0004,0.0071,0.0040999999999999995,0.0026000000000000007,0.0067,0.0031004999999999995,0.0002896,0.0047641,0.003912763915547026,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0006594746716697937,1.553248750480585e-05,-0.0007299776286353466,0.214998,0.239104,0.165282
train,IMG0000276.jpg,Non_fractured,0.0002,0.0,0.0162,0.005466666666666666,0.007590051968787097,0.0,0.0162,0.0002,0.016,0.0162,0.0001378,0.0,0.0108702,0.005282149712092132,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004959474671669794,-0.00038446751249519417,0.008370022371364652,0.41016,0.183125,0.239468
train,IMG0000277.jpg,Non_fractured,0.0315,0.0114,0.2692,0.10403333333333332,0.11707838779590744,0.0114,0.2692,0.0201,0.2377,0.2578,0.021703499999999997,0.0082536,0.1806332,0.1010510076775432,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.026340525328330207,0.011015532487504805,0.1724258064516129,0.119069,0.201021,0.082365
train,IMG0000278.jpg,Non_fractured,0.0163,0.0004,0.0188,0.011833333333333335,0.008148755869592746,0.0004,0.0188,0.015899999999999997,0.0025000000000000022,0.0184,0.011230699999999998,0.0002896,0.0126148,0.011581142034548946,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.011140525328330205,1.553248750480585e-05,0.010970022371364654,0.064417,0.281471,0.31233
train,IMG0000279.jpg,Non_fractured,0.0572,0.0001,0.3729,0.1434,0.16394671898719618,0.0001,0.3729,0.0571,0.3157,0.3728,0.039410799999999996,7.24e-05,0.25021590000000005,0.13901108445297508,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.05204052532833021,-0.0002844675124951942,0.17826912751677854,0.191601,0.146482,0.333272
train,IMG0000280.jpg,Non_fractured,0.0015,0.0024,0.283,0.09563333333333333,0.1324887500465186,0.0015,0.283,0.0008999999999999998,0.2815,0.28059999999999996,0.0010335,0.0017375999999999997,0.189893,0.09244918426103649,0.005159474671669793,0.00038446751249519417,0.0967741935483871,-0.0036594746716697934,0.0020155324875048056,0.18622580645161288,0.126431,0.112953,0.236163
train,IMG0000282.jpg,Non_fractured,0.3082,0.0347,0.734,0.35896666666666666,0.2877360634717557,0.0347,0.734,0.27349999999999997,0.4258,0.6993,0.21234979999999998,0.0251228,0.492514,0.3502814779270634,0.3670886075949367,0.00038446751249519417,0.6304347826086957,-0.05888860759493675,0.03431553248750481,0.10356521739130431,0.264878,0.347494,0.11407
train,IMG0000285.jpg,Non_fractured,0.0343,0.0003,0.0948,0.04313333333333333,0.03908182299853589,0.0003,0.0948,0.033999999999999996,0.0605,0.0945,0.023632699999999996,0.00021719999999999997,0.0636108,0.04196770633397313,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.029140525328330204,-8.44675124951942e-05,0.08697002237136464,0.260273,0.223348,0.065968
train,IMG0000286.jpg,Non_fractured,0.0197,0.0002,0.0073,0.009066666666666666,0.008058260082397165,0.0002,0.0197,0.0195,0.012399999999999998,0.0071,0.013573299999999998,0.0001448,0.0048983,0.008933013435700576,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.014540525328330205,-0.00018446751249519416,-0.000529977628635347,0.132835,0.115101,0.112707
train,IMG0000287.jpg,Non_fractured,0.0307,0.0,0.0621,0.030933333333333337,0.02535275571258916,0.0,0.0621,0.0307,0.0314,0.0621,0.0211523,0.0,0.04166910000000001,0.03014462571976968,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.025540525328330208,-0.00038446751249519417,0.054270022371364655,0.031796,0.245539,0.270305
train,IMG0000288.jpg,Non_fractured,0.0025,0.0053,0.0557,0.021166666666666667,0.024445494926923085,0.0025,0.0557,0.0028,0.0532,0.0504,0.0017224999999999999,0.0038372,0.037374700000000004,0.02060191938579655,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0026594746716697933,0.004915532487504806,0.04787002237136465,0.371626,0.278751,0.115255
train,IMG0000289.jpg,Non_fractured,0.0118,0.0054,0.6027,0.20663333333333334,0.28007361333922354,0.0054,0.6027,0.0063999999999999994,0.5909,0.5973,0.008130199999999999,0.0039096,0.40441170000000004,0.19983277351247605,0.005159474671669793,0.00038446751249519417,0.5125,0.006640525328330206,0.005015532487504806,0.09020000000000006,0.105751,0.150933,0.255338
train,IMG0000290.jpg,Non_fractured,0.0908,0.013,0.4261,0.17663333333333334,0.1792362004606088,0.013,0.4261,0.07780000000000001,0.3353,0.41309999999999997,0.0625612,0.009411999999999998,0.2859131,0.17173047024952018,0.005159474671669793,0.00038446751249519417,0.24369747899159663,0.08564052532833022,0.012615532487504806,0.18240252100840335,0.177161,0.411944,0.248188
train,IMG0000291.jpg,Non_fractured,0.0009,0.0001,0.0266,0.0092,0.012307991983531134,0.0001,0.0266,0.0007999999999999999,0.025699999999999997,0.0265,0.0006201,7.24e-05,0.0178486,0.008896880998080614,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004259474671669794,-0.0002844675124951942,0.01877002237136465,0.392957,0.229837,0.272695
train,IMG0000292.jpg,Non_fractured,0.0003,0.0004,0.0149,0.0052,0.0068590572724439814,0.0003,0.0149,0.00010000000000000005,0.0146,0.0145,0.00020669999999999996,0.0002896,0.0099979,0.005035604606525913,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0048594746716697935,1.553248750480585e-05,0.007070022371364653,0.40178,0.281559,0.256359
train,IMG0000294.jpg,Non_fractured,0.0055,0.0,0.1146,0.04003333333333333,0.052774383516584596,0.0,0.1146,0.0055,0.10909999999999999,0.1146,0.0037894999999999995,0.0,0.0768966,0.03871693857965452,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.0003405253283302063,-0.00038446751249519417,0.07145279187817258,0.265302,0.282805,0.383006
train,IMG0000295.jpg,Non_fractured,0.0149,0.0001,0.137,0.05066666666666667,0.06134516190286639,0.0001,0.137,0.0148,0.12210000000000001,0.13690000000000002,0.010266099999999998,7.24e-05,0.09192700000000001,0.049071737044145886,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.009740525328330207,-0.0002844675124951942,0.09385279187817261,0.299684,0.423483,0.144707
train,IMG0000296.jpg,Non_fractured,0.0185,0.0002,0.1713,0.06333333333333334,0.0767086406837949,0.0002,0.1713,0.0183,0.15280000000000002,0.1711,0.0127465,0.0001448,0.11494230000000001,0.06134049904030712,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.013340525328330206,-0.00018446751249519416,0.1281527918781726,0.042717,0.179048,0.137376
